KUNNR,SALES_AREA_KUNNR,HKUNNR,SALES_AREA_HKUNNR
0000405196,00201010,0000604135,00201010
0000405199,00201010,0000604135,00201010
0000405200,00201010,0000604135,00201010
0000405201,00201010,0000604135,00201010
0000405204,00201010,0000604135,00201010
0000405205,00201010,0000604135,00201010
0000405206,00201010,0000604135,00201010
0000405207,00201010,0000604135,00201010
0000405208,00201010,0000604135,00201010
0000405209,00201010,0000604135,00201010
0000405210,00201010,0000604135,00201010
0000405211,00201010,0000604135,00201010
0000405213,00201010,0000600350,00201010
0000405214,00201010,0000604062,00201010
0000405215,00201010,0000604135,00201010
0000405217,00201010,0000604135,00201010
0000405219,00201010,0000604135,00201010
0000405220,00201010,0000604135,00201010
0000405221,00201010,0000600350,00201010
0000405222,00201010,0000604135,00201010
0000405223,00201010,0000604135,00201010
0000405224,00201010,0000600063,00201010
0000405225,00201010,0000604135,00201010
0000405226,00201010,0000604135,00201010
0000405227,00201010,0000604135,00201010
0000405229,00201010,0000604135,00201010
0000405230,00201010,0000604135,00201010
0000405233,00201010,0000604135,00201010
0000405235,00201010,0000604135,00201010
0000405236,00201010,0000604135,00201010
0000405237,00201010,0000604135,00201010
0000405238,00201010,0000604135,00201010
0000405240,00201010,0000604135,00201010
0000405241,00201010,0000604135,00201010
0000405242,00201010,0000604135,00201010
0000405245,00201010,0000604135,00201010
0000405246,00201010,0000604135,00201010
0000405247,00201010,0000602426,00201010
0000405248,00201010,0000604135,00201010
0000405249,00201010,0000604135,00201010
0000405250,00201010,0000604135,00201010
0000405251,00201010,0000604135,00201010
0000405252,00201010,0000604135,00201010
0000405253,00201010,0000604135,00201010
0000405254,00201010,0000602019,00201010
0000405255,00201010,0000604135,00201010
0000405256,00201010,0000600350,00201010
0000405257,00201010,0000604135,00201010
0000405258,00201010,0000604135,00201010
0000405259,00201010,0000604135,00201010
0000405260,00201010,0000604135,00201010
0000405261,00201010,0000604135,00201010
0000405262,00201010,0000604135,00201010
0000405263,00201010,0000604135,00201010
0000405264,00201010,0000602096,00201010
0000405265,00201010,0000602096,00201010
0000405266,00201010,0000604135,00201010
0000405267,00201010,0000604135,00201010
0000405268,00201010,0000604135,00201010
0000405269,00201010,0000604135,00201010
0000405271,00201010,0000604135,00201010
0000405272,00201010,0000600350,00201010
0000405273,00201010,0000604135,00201010
0000405276,00201010,0000604135,00201010
0000405277,00201010,0000604135,00201010
0000405279,00201010,0000604135,00201010
0000405280,00201010,0000600350,00201010
0000405281,00201010,0000604135,00201010
0000405282,00201010,0000604135,00201010
0000405284,00201010,0000604135,00201010
0000405285,00201010,0000604135,00201010
0000405286,00201010,0000604135,00201010
0000405287,00201010,0000602032,00201010
0000405288,00201010,0000602032,00201010
0000405289,00201010,0000600725,00201010
0000405290,00201010,0000600946,00201010
0000405291,00201010,0000600946,00201010
0000405292,00201010,0000600946,00201010
0000405293,00201010,0000600946,00201010
0000405294,00201010,0000600946,00201010
0000405296,00201010,0000600946,00201010
0000405297,00201010,0000600946,00201010
0000405298,00201010,0000600946,00201010
0000405299,00201010,0000600350,00201010
0000405300,00201010,0000600946,00201010
0000405301,00201010,0000600946,00201010
0000405302,00201010,0000600946,00201010
0000405303,00201010,0000601055,00201010
0000405304,00201010,0000605174,00201010
0000405305,00201010,0000602068,00201010
0000405306,00201010,0000601497,00201010
0000405307,00201010,0000601497,00201010
0000405308,00201010,0000601497,00201010
0000405309,00201010,0000601497,00201010
0000405310,00201010,0000600350,00201010
0000405312,00201010,0000600946,00201010
0000405313,00201010,0000605980,00201010
0000405314,00201010,0000600078,00201010
0000405315,00201010,0000600946,00201010
0000405316,00201010,0000605015,00201010
0000405317,00201010,0000600946,00201010
0000405318,00201010,0000600946,00201010
0000405319,00201010,0000600946,00201010
0000405320,00201010,0000601055,00201010
0000405321,00201010,0000605174,00201010
0000405322,00201010,0000605174,00201010
0000405323,00201010,0000602019,00201010
0000405324,00201010,0000601497,00201010
0000405325,00201010,0000600849,00201010
0000405327,00201010,0000601497,00201010
0000405328,00201010,0000600318,00201010
0000405329,00201010,0000600350,00201010
0000405330,00201010,0000604062,00201010
0000405331,00201010,0000604062,00201010
0000405332,00201010,0000604062,00201010
0000405333,00201010,0000604062,00201010
0000405334,00201010,0000604062,00201010
0000405335,00201010,0000604062,00201010
0000405336,00201010,0000600075,00201010
0000405337,00201010,0000600350,00201010
0000405338,00201010,0000600071,00201010
0000405339,00201010,0000600063,00201010
0000405340,00201010,0000602426,00201010
0000405343,00201010,0000603643,00201010
0000405344,00201010,0000600483,00201010
0000405345,00201010,0000604135,00201010
0000405346,00201010,0000600007,00201010
0000405348,00201010,0000602426,00201010
0000405353,00201010,0000600350,00201010
0000405361,00201010,0000600350,00201010
0000405371,00201010,0000558591,00201010
0000405372,00201010,0000558591,00201010
0000405373,00201010,0000558591,00201010
0000405374,00201010,0000558591,00201010
0000405375,00201010,0000550636,00201010
0000405396,00201010,0000600350,00201010
0000405418,00201010,0000600350,00201010
0000405426,00201010,0000600076,00201010
0000405434,00201010,0000600350,00201010
0000405435,00201010,0000605174,00201010
0000405436,00201010,0000605174,00201010
0000405438,00201010,0000600063,00201010
0000405441,00201010,0000603643,00201010
0000405442,00201010,0000604135,00201010
0000405443,00201010,0000602559,00201010
0000405444,00201010,0000600121,00201010
0000405445,00201010,0000601659,00201010
0000405446,00201010,0000600071,00201010
0000405447,00201010,0000600071,00201010
0000405448,00201010,0000600006,00201010
0000405449,00201010,0000600006,00201010
0000405450,00201010,0000600350,00201010
0000405451,00201010,0000600006,00201010
0000405452,00201010,0000602068,00201010
0000405453,00201010,0000602068,00201010
0000405454,00201010,0000600946,00201010
0000405455,00201010,0000600121,00201010
0000405456,00201010,0000600078,00201010
0000405457,00201010,0000600121,00201010
0000405459,00201010,0000600121,00201010
0000405460,00201010,0000604062,00201010
0000405461,00201010,0000604062,00201010
0000405462,00201010,0000604062,00201010
0000405463,00201010,0000604062,00201010
0000405464,00201010,0000604062,00201010
0000405465,00201010,0000604062,00201010
0000405466,00201010,0000600063,00201010
0000405467,00201010,0000600946,00201010
0000405468,00201010,0000604062,00201010
0000405469,00201010,0000600350,00201010
0000405470,00201010,0000600946,00201010
0000405471,00201010,0000601055,00201010
0000405472,00201010,0000600946,00201010
0000405473,00201010,0000600071,00201010
0000405474,00201010,0000601055,00201010
0000405475,00201010,0000600946,00201010
0000405476,00201010,0000601055,00201010
0000405477,00201010,0000600350,00201010
0000405478,00201010,0000600946,00201010
0000405481,00201010,0000601543,00201010
0000405482,00201010,0000604062,00201010
0000405483,00201010,0000600946,00201010
0000405484,00201010,0000600946,00201010
0000405485,00201010,0000604135,00201010
0000405486,00201010,0000600946,00201010
0000405487,00201010,0000600946,00201010
0000405488,00201010,0000600946,00201010
0000405489,00201010,0000600946,00201010
0000405490,00201010,0000600946,00201010
0000405491,00201010,0000600946,00201010
0000405493,00201010,0000600350,00201010
0000405494,00201010,0000600946,00201010
0000405495,00201010,0000601748,00201010
0000405496,00201010,0000601748,00201010
0000405497,00201010,0000600007,00201010
0000405498,00201010,0000600091,00201010
0000405499,00201010,0000600034,00201010
0000405500,00201010,0000600034,00201010
0000405501,00201010,0000604062,00201010
0000405503,00201010,0000605301,00201010
0000405504,00201010,0000605301,00201010
0000405505,00201010,0000605301,00201010
0000405507,00201010,0000600350,00201010
0000405508,00201010,0000605301,00201010
0000405509,00201010,0000605301,00201010
0000405510,00201010,0000605301,00201010
0000405511,00201010,0000605301,00201010
0000405513,00201010,0000605301,00201010
0000405514,00201010,0000605301,00201010
0000405515,00201010,0000600350,00201010
0000405516,00201010,0000605301,00201010
0000405518,00201010,0000605301,00201010
0000405519,00201010,0000604062,00201010
0000405520,00201010,0000604062,00201010
0000405521,00201010,0000604062,00201010
0000405522,00201010,0000604062,00201010
0000405523,00201010,0000600350,00201010
0000405524,00201010,0000604062,00201010
0000405525,00201010,0000604062,00201010
0000405526,00201010,0000604062,00201010
0000405527,00201010,0000604062,00201010
0000405528,00201010,0000600946,00201010
0000405530,00201010,0000604062,00201010
0000405531,00201010,0000600350,00201010
0000405532,00201010,0000604062,00201010
0000405533,00201010,0000604062,00201010
0000405534,00201010,0000604062,00201010
0000405535,00201010,0000604062,00201010
0000405536,00201010,0000604062,00201010
0000405537,00201010,0000604062,00201010
0000405538,00201010,0000604062,00201010
0000405539,00201010,0000604062,00201010
0000405540,00201010,0000604062,00201010
0000405541,00201010,0000604062,00201010
0000405542,00201010,0000604062,00201010
0000405543,00201010,0000604062,00201010
0000405544,00201010,0000604062,00201010
0000405545,00201010,0000604062,00201010
0000405546,00201010,0000604062,00201010
0000405547,00201010,0000604062,00201010
0000405550,00201010,0000600071,00201010
0000405552,00201010,0000601497,00201010
0000405554,00201010,0000602068,00201010
0000405555,00201010,0000604135,00201010
0000405556,00201010,0000602032,00201010
0000405557,00201010,0000602032,00201010
0000405558,00201010,0000600156,00201010
0000405559,00201010,0000602032,00201010
0000405560,00201010,0000602042,00201010
0000405561,00201010,0000602032,00201010
0000405562,00201010,0000600063,00201010
0000405564,00201010,0000601543,00201010
0000405565,00201010,0000605174,00201010
0000405566,00201010,0000600156,00201010
0000405567,00201010,0000600482,00201010
0000405568,00201010,0000600946,00201010
0000405571,00201010,0000600946,00201010
0000405572,00201010,0000600946,00201010
0000405573,00201010,0000600946,00201010
0000405574,00201010,0000600156,00201010
0000405576,00201010,0000602426,00201010
0000405577,00201010,0000604135,00201010
0000405578,00201010,0000604135,00201010
0000405579,00201010,0000604135,00201010
0000405580,00201010,0000604135,00201010
0000405581,00201010,0000604135,00201010
0000405582,00201010,0000600156,00201010
0000405583,00201010,0000604135,00201010
0000405584,00201010,0000604135,00201010
0000405585,00201010,0000604135,00201010
0000405586,00201010,0000604135,00201010
0000405587,00201010,0000604135,00201010
0000405588,00201010,0000604135,00201010
0000405589,00201010,0000604135,00201010
0000405590,00201010,0000600946,00201010
0000405591,00201010,0000604135,00201010
0000405592,00201010,0000604135,00201010
0000405593,00201010,0000604135,00201010
0000405594,00201010,0000604135,00201010
0000405595,00201010,0000604135,00201010
0000405596,00201010,0000604135,00201010
0000405598,00201010,0000604135,00201010
0000405599,00201010,0000604135,00201010
0000405600,00201010,0000604135,00201010
0000405601,00201010,0000603643,00201010
0000405602,00201010,0000604135,00201010
0000405603,00201010,0000604135,00201010
0000405604,00201010,0000600156,00201010
0000405605,00201010,0000604135,00201010
0000405606,00201010,0000604135,00201010
0000405608,00201010,0000604135,00201010
0000405609,00201010,0000604135,00201010
0000405610,00201010,0000604135,00201010
0000405611,00201010,0000604135,00201010
0000405612,00201010,0000600156,00201010
0000405613,00201010,0000604135,00201010
0000405614,00201010,0000604135,00201010
0000405615,00201010,0000604135,00201010
0000405616,00201010,0000604135,00201010
0000405618,00201010,0000602042,00201010
0000405619,00201010,0000604135,00201010
0000405620,00201010,0000600156,00201010
0000405621,00201010,0000604135,00201010
0000405622,00201010,0000604135,00201010
0000405623,00201010,0000604135,00201010
0000405624,00201010,0000604135,00201010
0000405625,00201010,0000604135,00201010
0000405628,00201010,0000600034,00201010
0000405629,00201010,0000604135,00201010
0000405630,00201010,0000604135,00201010
0000405631,00201010,0000604135,00201010
0000405632,00201010,0000604135,00201010
0000405633,00201010,0000604135,00201010
0000405634,00201010,0000604135,00201010
0000405635,00201010,0000604135,00201010
0000405636,00201010,0000604135,00201010
0000405638,00201010,0000604135,00201010
0000405640,00201010,0000604135,00201010
0000405641,00201010,0000604135,00201010
0000405642,00201010,0000604135,00201010
0000405643,00201010,0000604135,00201010
0000405644,00201010,0000604135,00201010
0000405645,00201010,0000604135,00201010
